t (s),FA (mol/s),FB (mol/s),FC (mol/s),FP (mol/s),XA,θA,θB,θC,θP,θV
2196.3853724165424,999928.6306144889,1.999928630614489e6,71.36938551100145,0.0,7.136938551111083e-5,0.326408841876948,0.663204420854865,0.010386737100968841,0.0,1.6721822190812752e-10
2582.6187606826747,999928.630614489,1.999928630614489e6,71.36938551100144,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548649,0.010386737100968841,0.0,1.6721833293042998e-10
3036.7711180354604,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548648,0.010386737100968841,0.0,1.6721844395273244e-10
3570.78596490047,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548644,0.01038673710096884,0.0,1.672187787543633e-10
4198.707084443906,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548644,0.01038673710096884,0.0,1.672187787543633e-10
4937.047852839004,999928.630614489,1.999928630614489e6,71.36938551100147,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548648,0.010386737100968843,0.0,1.6721844221800897e-10
5805.225516094908,999928.630614489,1.999928630614489e6,71.36938551100147,0.0,7.13693855109998e-5,0.3264088418769481,0.6632044208548649,0.010386737100968844,0.0,1.6721821843868057e-10
6826.0718342723785,999928.630614489,1.9999286306144893e6,71.36938551100147,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548651,0.010386737100968843,0.0,1.6721810915110158e-10
8026.4335222571735,999928.630614489,1.999928630614489e6,71.36938551100145,0.0,7.13693855109998e-5,0.326408841876948,0.663204420854865,0.010386737100968841,0.0,1.6721822190812752e-10
9437.878277775391,999928.6306144891,1.999928630614489e6,71.36938551100144,0.0,7.136938551088878e-5,0.326408841876948,0.663204420854865,0.010386737100968841,0.0,1.6721822190812752e-10
11097.5249641207,999928.630614489,1.999928630614489e6,71.36938551100143,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548646,0.010386737100968841,0.0,1.672185549750349e-10
13049.019780144015,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548644,0.010386737100968841,0.0,1.6721877701963983e-10
15343.684089300134,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548643,0.010386737100968841,0.0,1.672188880419423e-10
18041.864093920754,999928.630614489,1.9999286306144893e6,71.36938551100145,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548648,0.010386737100968843,0.0,1.6721844221800897e-10
21214.517849106276,999928.630614489,1.999928630614489e6,71.36938551100147,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548649,0.010386737100968843,0.0,1.672183311957065e-10
24945.081352303165,999928.6306144889,1.999928630614489e6,71.36938551100145,0.0,7.136938551111083e-5,0.32640884187694796,0.663204420854865,0.010386737100968843,0.0,1.6721822017340404e-10
29331.662783900483,999928.630614489,1.999928630614489e6,71.36938551100145,0.0,7.13693855109998e-5,0.326408841876948,0.663204420854865,0.010386737100968843,0.0,1.6721822017340404e-10
34489.62260405753,999928.6306144889,1.9999286306144889e6,71.36938551100144,0.0,7.136938551111083e-5,0.32640884187694796,0.6632044208548648,0.010386737100968841,0.0,1.6721844395273244e-10
40554.60735840828,999928.630614489,1.999928630614489e6,71.36938551100143,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548646,0.01038673710096884,0.0,1.6721855670975838e-10
47686.116977144746,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548644,0.010386737100968841,0.0,1.6721877701963983e-10
56071.69938205447,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548643,0.010386737100968841,0.0,1.672188880419423e-10
65931.88271333542,999928.630614489,1.999928630614489e6,71.36938551100145,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548648,0.010386737100968844,0.0,1.672184404832855e-10
77525.97488629464,999928.630614489,1.999928630614489e6,71.36938551100147,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548649,0.010386737100968843,0.0,1.672183311957065e-10
91158.88299750838,999928.6306144889,1.999928630614489e6,71.36938551100145,0.0,7.136938551111083e-5,0.326408841876948,0.663204420854865,0.010386737100968843,0.0,1.6721822017340404e-10
107189.13192051265,999928.6306144889,1.9999286306144889e6,71.36938551100145,0.0,7.136938551111083e-5,0.326408841876948,0.663204420854865,0.010386737100968841,0.0,1.6721822190812752e-10
126038.29296797275,999928.630614489,1.999928630614489e6,71.36938551100144,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548649,0.010386737100968843,0.0,1.672183311957065e-10
148202.07057988603,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548645,0.010386737100968841,0.0,1.6721866599733737e-10
174263.33860096472,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548644,0.010386737100968841,0.0,1.6721877701963983e-10
204907.4689815846,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548644,0.010386737100968841,0.0,1.6721877701963983e-10
240940.35602395269,999928.630614489,1.999928630614489e6,71.36938551100147,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548648,0.010386737100968843,0.0,1.6721844221800897e-10
283309.610183933,999928.630614489,1.9999286306144893e6,71.36938551100147,0.0,7.13693855109998e-5,0.326408841876948,0.663204420854865,0.010386737100968843,0.0,1.6721822017340404e-10
333129.478793467,999928.630614489,1.999928630614489e6,71.36938551100145,0.0,7.13693855109998e-5,0.326408841876948,0.663204420854865,0.010386737100968843,0.0,1.6721822017340404e-10
391710.1490809261,999928.630614489,1.9999286306144889e6,71.36938551100144,0.0,7.13693855109998e-5,0.32640884187694796,0.663204420854865,0.010386737100968841,0.0,1.6721822190812752e-10
460592.2041145113,999928.6306144889,1.999928630614489e6,71.36938551100143,0.0,7.136938551111083e-5,0.32640884187694796,0.6632044208548649,0.010386737100968841,0.0,1.6721833293042998e-10
541587.1378079465,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548645,0.01038673710096884,0.0,1.6721866773206084e-10
636824.9944718586,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548644,0.01038673710096884,0.0,1.672187787543633e-10
748810.385759003,999928.630614489,1.999928630614489e6,71.36938551100143,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548644,0.010386737100968841,0.0,1.6721877701963983e-10
880488.3581643446,999928.630614489,1.999928630614489e6,71.36938551100145,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548649,0.010386737100968841,0.0,1.6721833293042998e-10
1.0353218432956616e6,999928.630614489,1.999928630614489e6,71.36938551100145,0.0,7.13693855109998e-5,0.326408841876948,0.663204420854865,0.010386737100968843,0.0,1.6721822017340404e-10
1.2173827277396622e6,999928.630614489,1.9999286306144889e6,71.36938551100145,0.0,7.13693855109998e-5,0.326408841876948,0.663204420854865,0.010386737100968843,0.0,1.6721822017340404e-10
1.4314589375234814e6,999928.630614489,1.999928630614489e6,71.36938551100144,0.0,7.13693855109998e-5,0.32640884187694796,0.663204420854865,0.010386737100968843,0.0,1.6721822017340404e-10
1.683180353330955e6,999928.630614489,1.9999286306144893e6,71.36938551100144,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548649,0.010386737100968841,0.0,1.6721833293042998e-10
1.9791668678535575e6,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548645,0.01038673710096884,0.0,1.6721866773206084e-10
2.327202478960412e6,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.3264088418769479,0.6632044208548644,0.01038673710096884,0.0,1.672187787543633e-10
2.7364399970746664e6,999928.630614489,1.999928630614489e6,71.36938551100144,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548645,0.010386737100968843,0.0,1.672186642626139e-10
3.2176417502507353e6,999928.630614489,1.999928630614489e6,71.36938551100147,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548648,0.010386737100968843,0.0,1.6721844221800897e-10
3.783462617131933e6,999928.630614489,1.999928630614489e6,71.36938551100147,0.0,7.13693855109998e-5,0.326408841876948,0.663204420854865,0.010386737100968843,0.0,1.6721822017340404e-10
4.4487828311275765e6,999928.630614489,1.999928630614489e6,71.36938551100145,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548651,0.010386737100968843,0.0,1.6721810915110158e-10
5.231099308056258e6,999928.630614489,1.999928630614489e6,71.36938551100144,0.0,7.13693855109998e-5,0.326408841876948,0.663204420854865,0.010386737100968841,0.0,1.6721822190812752e-10
6.150985788580504e6,999928.630614489,1.999928630614489e6,71.36938551100143,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548648,0.010386737100968841,0.0,1.6721844395273244e-10
7.232633896483549e6,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548645,0.01038673710096884,0.0,1.6721866773206084e-10
8.50448934180267e6,999928.630614489,1.999928630614489e6,71.36938551100141,0.0,7.13693855109998e-5,0.32640884187694796,0.6632044208548644,0.01038673710096884,0.0,1.672187787543633e-10
1.0e7,999928.630614489,1.999928630614489e6,71.36938551100145,0.0,7.13693855109998e-5,0.326408841876948,0.6632044208548646,0.010386737100968843,0.0,1.6721855324031143e-10
